date,NO2,CO,O3,SO2,aerosol_index,temperature,dewpoint,pressure,wind_u,wind_v,precipitation,temp_surface,lon,lat
2021-01-05,3.730150749548716E-5,0.018099789912738844,0.11198836259267121,,-1.993755438483503,284.3301582539623,281.34966878767534,67923.80643980698,-0.7599619901735788,-0.6700278715106218,0.011161143485654092,14539.432016361548,-74.2236,-13.1631
2021-01-06,,,,,,283.5774082874407,280.42318858735496,67995.49672171166,-0.9122828665247525,-1.1247682311468337,0.006668080367955636,,-74.2236,-13.1631
2021-01-07,3.741385472178067E-5,0.02368108295080269,0.11063858982893747,,-1.4694168429043635,282.097332455552,279.5977727440948,68167.40821601,-0.6005495068164319,-1.2722228714902526,0.01323641182504452,14342.791609655977,-74.2236,-13.1631
2021-01-08,4.257372396625375E-5,0.021808973582330853,0.1139622369589496,6.559569735894378E-5,-1.145493383211987,282.94234401805045,279.2945273829766,68200.38563447281,-0.792993748617814,-0.7765099186927733,0.0026161509803823628,14548.790094691687,-74.2236,-13.1631
2021-01-09,4.036094494026701E-5,0.02049157262483209,0.11441421579018526,7.092414404823876E-5,-2.041537886789527,283.94682652275986,279.9192824806306,68147.36523969384,-0.6885123650943902,-0.7195640391032366,0.005017611444772602,14355.35403890886,-74.2236,-13.1631
2021-01-10,3.7471007319229384E-5,0.019819696083918002,0.11454920195420458,5.611616506171499E-5,-2.4916584338036594,283.80380234131076,279.83953037102333,68182.83733584212,-0.8112365629055335,-0.9503267301875884,0.0035679423012285384,14194.46491162837,-74.2236,-13.1631
2021-01-11,3.063031801331535E-5,,0.11387782689838788,,-2.051555501115346,284.34058876166307,280.0773783214897,68181.09920440367,-0.6369699858173853,-0.8151041524823577,0.002451619636395532,15038.60654789084,-74.2236,-13.1631
2021-01-12,3.9966263822285615E-5,0.019131718654873047,0.1131581027182544,,-1.6339117196979644,284.1186636149599,281.76388580423355,68155.62194386711,-0.42710325592371845,-0.5422257643357916,0.007188709039237335,,-74.2236,-13.1631
2021-01-13,3.652480932057976E-5,0.020861042743870444,0.11254200036038323,,-1.46376520262666,284.33652996891533,281.2594716252582,68125.56302013496,-0.5054247668361918,-0.6630646639156437,0.007786949818539388,,-74.2236,-13.1631
2021-01-14,3.4357814817843626E-5,0.02100936414043724,0.11233070388873538,,-1.0183270946904068,283.9143050770804,281.17504453779685,68057.87171449454,-0.5724100170056169,-0.7754814830255155,0.006872498605790605,,-74.2236,-13.1631
2021-01-15,3.491104805230857E-5,0.022666927278133398,0.1118777575687515,,-1.9843233396956559,283.98050973876036,281.21737890402255,68019.73758312875,-0.5176523704969463,-0.9641385278506664,0.010241713802218394,,-74.2236,-13.1631
2021-01-16,3.644181318857528E-5,0.02105887654080163,0.11273908595734244,1.700528330435016E-4,-2.800101529465996,284.2963087784084,281.6112934043726,67965.36827160468,-0.44099742753074817,-0.34972742475191193,0.01496463449793553,,-74.2236,-13.1631
2021-01-17,3.750922826996916E-5,0.020736200985608723,0.11198468335444497,,-1.0008129179765655,284.39666953639727,280.2811088673998,67953.71846787921,-0.5595127457507169,0.13186523202193087,0.004415260050963267,,-74.2236,-13.1631
2021-01-18,3.275562122993139E-5,,0.11139113953289313,,-0.9601862218084996,283.6048930275596,281.4205243213632,68000.78043160186,-0.7679318208835447,-0.9291158923570241,0.009761412716990285,,-74.2236,-13.1631
2021-01-19,3.51584250618827E-5,0.02407991868980156,0.11156156051988313,1.2360613007280601E-5,-1.5657652130655215,283.8052900883978,281.00898363631046,68082.46273174054,-0.5388882230753512,-0.7245612696905854,0.009745577199566922,14317.93674632756,-74.2236,-13.1631
2021-01-20,3.646278320602139E-5,0.022177798077930754,0.11446273487150392,1.2422934240068634E-4,-2.339627412766874,283.4989603254825,281.31152639456565,68079.90085100054,-0.8806383637737972,-1.1286004954711284,0.007931683577899246,,-74.2236,-13.1631
2021-01-21,3.211842835092262E-5,0.02118038931840156,0.11226244497065478,,-1.9203739188781328,283.2166370663665,280.4185298241382,68090.7774068206,-0.8525836737696075,-1.2182257058023762,0.004743618663184836,14787.040841350688,-74.2236,-13.1631
2021-01-22,3.222023375498076E-5,0.022102542304696812,0.113284097118642,,-1.309346528035168,283.1273176258046,280.3459809029001,68150.15128998095,-0.7871805202292659,-1.1534728429550256,0.008497546001184252,,-74.2236,-13.1631
2021-01-23,3.718642792639794E-5,0.02357077429644743,0.11190730363935897,-1.1394884357462111E-4,-1.4485253046424869,283.51477127106614,279.95450818127233,68165.53098908934,-0.6434073125293006,-1.1589058210305903,0.004838867104865416,14857.299809603297,-74.2236,-13.1631
2021-01-24,3.3501875475630084E-5,0.02148829154575238,0.11064060364871126,,-1.3250080815434122,283.06324511478715,280.63001277137994,68096.9288804226,-0.6380441102450443,-0.8394182162692898,0.009510293184209364,,-74.2236,-13.1631
2021-01-25,3.4536739009600445E-5,0.021361559374978096,0.10920434772481136,1.2458408788216215E-5,-1.983362462056644,283.43711638539196,280.79535701333157,68055.8152037826,-0.7272064940882982,-0.910659217170025,0.005600961665705529,14869.99687610575,-74.2236,-13.1631
2021-01-26,3.642011335211443E-5,0.02188616525560543,0.10971512282284815,7.947058750342626E-6,-2.7107224638441747,284.1415191461573,281.1115488231791,68055.36687907486,-0.4138715158733372,-0.49962803418002105,0.011273434458902045,,-74.2236,-13.1631
2021-01-27,3.471668373575958E-5,0.0216978132640904,0.11013284956290077,2.259993799332561E-4,-2.8044612536712137,284.5067886551241,280.2354496076529,68052.78347209115,-0.4524485918602258,-0.6099048974022402,0.0015141189728476968,14908.470630011701,-74.2236,-13.1631
2021-01-28,3.724013659172282E-5,0.02191168688548839,0.10999062030429453,-3.2841783675206175E-4,-1.2510325734697938,283.96651358293946,281.526025495441,68020.74400748571,-0.6867483739354785,-0.9232371992758618,0.008455557031764826,14828.986602087502,-74.2236,-13.1631
2021-01-29,4.0613904244806784E-5,0.021957466929699722,0.11172132964420889,3.4518610292124024E-5,-1.433870638871833,284.2280528586354,279.38940585538876,67994.08391780737,-0.5135653884103982,-0.26408065507131173,0.001181727040141081,14847.880750886343,-74.2236,-13.1631
2021-01-30,3.111285726443083E-5,0.02507535347395928,0.11121156110918369,,-1.2840936723228145,283.4623601398064,279.79614755474915,68055.33768136588,-0.6752127054984525,-1.048312536024443,0.004205867228072259,,-74.2236,-13.1631
2021-01-31,3.258721149726763E-5,0.02539390954986164,0.1108649315579232,-5.381892704103655E-5,-1.5706235170970824,283.45372293591817,279.43419394065745,68154.22658135254,-0.6558178729879286,-0.9287326657095226,0.0030997614154044542,,-74.2236,-13.1631
2021-02-01,3.447110751177912E-5,0.023935925174783358,0.11031106506597176,1.954825519909678E-4,-2.3218506570691755,284.28026443629057,280.6003263311092,68126.14751208265,-0.6832874065301305,-1.1259727501182863,0.002447844036882152,15191.728175214042,-74.2236,-13.1631
2021-02-02,3.5165668179212575E-5,0.022971909642303397,0.11042022218376389,3.8229431131611934E-5,-1.9159156996599696,284.12423768480016,280.7921556569498,68089.54968305536,-0.7718775524943262,-1.0714508367864715,0.0030512675992429225,14696.624294823387,-74.2236,-13.1631
2021-02-03,3.766188097942197E-5,0.023213166707792963,0.11058735245949954,-9.683799511764746E-5,-1.687114853403979,284.17808747542387,280.3213261934874,68169.11625858617,-0.7026183215001269,-0.911994037034109,0.0045488785152372445,,-74.2236,-13.1631
2021-02-04,3.271291325578258E-5,0.0272698900507824,0.11090510702765265,,-1.2230538142581895,284.10680740930883,280.62819214523313,68236.96016967623,-0.7139890103519104,-0.9378127485146359,0.004426241974955264,,-74.2236,-13.1631
2021-02-05,3.343031547437185E-5,0.020119669750185323,0.11121364944932692,,-1.8381083426459628,283.9875085676636,281.24002038842076,68214.12452677905,-0.5040817223554728,-0.9955248611332642,0.007262877758710624,,-74.2236,-13.1631
2021-02-06,3.8133149635013794E-5,0.022032783152121316,0.11324937305165338,-3.1557257055940996E-5,-2.7419084137659895,284.2860516083714,281.3287378961291,68177.75678683243,-0.5242739964842913,-1.1015379235964564,0.005589432051573975,13898.433962264147,-74.2236,-13.1631
2021-02-07,3.347035910756493E-5,0.022461605721351897,0.1110182177807081,-3.8595853720233435E-5,-2.2263109392464413,284.4835377036212,281.76605713182033,68182.88459506232,-0.5764705649268944,-0.6782917543592132,0.0046821863136190965,,-74.2236,-13.1631
2021-02-08,3.43514935419127E-5,0.022239569863388226,0.11145496664852575,,-1.613820005963264,284.2524112214702,281.14363719461585,68161.2946605324,-0.3164774891316569,-0.5599045791598101,0.010873641360289782,,-74.2236,-13.1631
2021-02-09,3.795389845064964E-5,0.022156628776473702,0.11243733375327845,4.028038874997724E-5,-1.2314823827563797,284.28615946745845,281.4766371239356,68101.66530144453,-0.4225873714526737,-0.4531144801010559,0.008847730337950947,,-74.2236,-13.1631
2021-02-10,3.7008453914001576E-5,0.020147226099024876,0.11278240640502452,3.604806226831686E-5,-1.6963127807031146,284.1210240985538,281.0846795907787,68024.96932881903,-0.4021787273635793,-0.2665307625219669,0.009015044711351937,14587.0,-74.2236,-13.1631
2021-02-11,3.890035196663333E-5,0.02319376742807594,0.11366675432709049,5.351817480577335E-4,-2.7651727850027834,283.8110188808439,280.88454287347366,68005.40744852232,-0.45525948204291333,-0.4941119143623723,0.004168399097917946,14055.012019894997,-74.2236,-13.1631
2021-02-12,3.237307525521269E-5,0.022516234605279697,0.11033533987541311,,-2.0733875424316293,284.12122310117525,281.1577393862568,68021.1018477869,-0.7130547922055249,-0.8913601720798643,0.00453274299031878,14816.278516171127,-74.2236,-13.1631
2021-02-13,3.64881668206829E-5,0.019140847835210504,0.11116948826340735,4.349272671810651E-5,-2.281141244480064,284.297597866197,280.63941548525895,68086.76980887401,-0.1644465990857961,-0.13760031238562892,0.010283032922085232,14620.048599985612,-74.2236,-13.1631
2021-02-14,3.94423338828572E-5,0.017916920167746143,0.11175194897287402,9.291563013252076E-5,-1.2446160481166113,284.71379057390726,279.1987330681931,68077.15504374115,-0.24928453164597514,0.08004124188904181,6.995119948604327E-4,14794.455703777357,-74.2236,-13.1631
2021-02-15,4.1376484755783676E-5,0.020328264465055753,0.11287888198113602,5.9962829410455206E-5,-1.9065775114956667,284.8426470050305,276.55454332289656,68090.29099459476,-0.28973394016184156,0.21956160824726045,4.810297623385186E-4,14386.91734716993,-74.2236,-13.1631
2021-02-16,4.200365885366096E-5,0.018099732519276563,0.1130988317360447,-9.925426241518535E-5,-1.7965867024616626,284.4284420708685,276.0649568528337,68098.13780440496,-0.30305208318416177,0.19633710755084885,5.276705146790713E-4,,-74.2236,-13.1631
2021-02-17,4.1019440466659316E-5,0.019828910357966363,0.1126712128265357,-1.6984337453520048E-5,-1.9435862764034266,284.3425280091125,276.86524242373685,68050.60435575013,-0.14369016973366744,0.24441409453326418,0.002750472021543939,15188.344123143776,-74.2236,-13.1631
2021-02-18,4.064140573244448E-5,0.023493884145502946,0.11324696308413068,8.543300252203086E-5,-1.379722201643151,284.5584478335096,276.15829291743046,68068.76262772376,-0.08483000805824309,0.6636380283765084,7.658122595421867E-4,14649.023611922854,-74.2236,-13.1631
2021-02-19,3.961811868846201E-5,0.020069885582467726,0.1129648274839902,1.5145689480963671E-4,-0.9863180791438323,284.45871279006667,274.761666792514,68120.83983949451,-0.03647305954999934,0.8337616146755544,4.909423637724795E-4,15222.263690569353,-74.2236,-13.1631
2021-02-20,3.5237134184528406E-5,0.025996068592118154,0.112994081339604,3.046353909119807E-6,-1.7203892262740583,284.56218399138027,277.85820022281996,68143.69509050135,-0.3972016991682028,0.014851783471060337,0.0019157235582797979,14775.164084962624,-74.2236,-13.1631
2021-02-21,3.335423742430038E-5,0.020999952403991808,0.11334183858052137,,-2.006890913309868,284.0749018564487,279.77252255430255,68148.87834197209,-0.6964042176515828,-0.359437602842384,0.006435746582875267,,-74.2236,-13.1631
2021-02-22,3.4486388325938024E-5,0.025361832851940606,0.11414793608803472,4.346996083972969E-5,-2.749905107237501,283.52666339259804,280.4600923563726,68129.60020985287,-0.7660823408331301,-1.1573518760174648,0.007682262934240125,14588.033850493652,-74.2236,-13.1631
2021-02-23,3.367829128623022E-5,0.023628402407720055,0.11206638027175017,,-1.6902042139015365,283.59013923520706,280.2605364723102,68202.57209356037,-0.5736274254433871,-1.0739384934296952,0.0028656499952121263,,-74.2236,-13.1631
2021-02-24,3.6173709629341347E-5,0.023709191088445786,0.11244678086998477,1.785752263312107E-6,-1.7745667163132288,283.9705343863607,280.52055205711537,68246.36897245902,-0.63573278961869,-1.191542498514036,0.0031415149839245484,,-74.2236,-13.1631
2021-02-25,3.6332403896603964E-5,0.02248884350889238,0.11246625105205059,1.3336469778531782E-5,-1.3897198502129484,284.13198150851844,280.0237729849688,68265.61110420064,-0.39287304519175736,-0.9123121373169971,0.001969811297010875,14489.928586257007,-74.2236,-13.1631
2021-02-26,3.6266086491595103E-5,0.022532849682585114,0.11303795049347642,4.76870158593225E-5,-1.8886592690878095,284.27099616257334,280.11325718731126,68141.66225872164,-0.34049397780815555,-0.7433251512091318,0.002006103692652899,14945.28084523968,-74.2236,-13.1631
2021-02-27,3.604335641407786E-5,0.022760149382933224,0.11385544781656756,,-2.049234875036354,284.14465959095617,280.50859881574183,68102.20158768626,-0.7232468742926899,-0.8532153178981066,0.003758245471917894,,-74.2236,-13.1631
2021-02-28,3.497140102482519E-5,0.023257751685908403,0.11583115474851385,,-2.052665352599215,283.84494242291333,281.3944137646909,68085.87498997954,-0.6126073051459857,-0.9876476122464823,0.00641622630229757,,-74.2236,-13.1631
2021-03-01,3.7432369574406184E-5,0.022606007104483905,0.11521449853214723,3.3807161195064685E-5,-2.039530193384223,284.0470344067624,280.12151197481114,67972.37491785448,-0.5176981680547514,-0.997802070714928,0.001870201495699576,14623.330441302482,-74.2236,-13.1631
2021-03-02,3.593629678374277E-5,0.021658206530255266,0.11659546844140595,-1.4889690165240998E-5,-1.6818451677256314,283.9804180434656,281.2486157312434,67997.23986394895,-0.476165647913091,-0.5566346384778292,0.01075907682508635,14414.853293159056,-74.2236,-13.1631
2021-03-03,3.356311895704761E-5,0.02099674283026106,0.11630481619499848,,-1.44960315481193,283.82545874616375,281.08017186785315,68147.60459397746,-0.5617547637372412,-0.99404813245736,0.006152718476530763,,-74.2236,-13.1631
2021-03-04,3.732678561386706E-5,0.022993895161902363,0.1152497560712395,7.161371484412815E-5,-2.2734601050081507,284.1521903970257,280.20295516105494,68167.029985733,-0.7016233046110751,-1.0003719198682812,0.002847219343711786,,-74.2236,-13.1631
2021-03-05,3.5179604781290955E-5,0.02014441119785296,0.11465214552290978,,-2.1286463833817066,283.819328681253,280.9387884475924,68098.54839610586,-0.6214183499770624,-0.942493738932485,0.00774749097904229,14577.98341649984,-74.2236,-13.1631
2021-03-06,3.2461212380552563E-5,0.020737636645529054,0.11339279110422015,,-1.7328634618772225,283.2415439967398,280.69443961867995,68129.80839336255,-0.7305344808122713,-1.135497727559518,0.006052511698092763,,-74.2236,-13.1631
2021-03-07,3.558706813522781E-5,0.023061895847010013,0.1142675522384413,1.3523804416317928E-4,-1.523487811988931,283.922170494852,281.3926086033104,68199.15506506768,-0.7359628832800452,-0.9958281373106546,0.004535039563971507,14876.786766513911,-74.2236,-13.1631
2021-03-08,3.7342672633862836E-5,0.022095261064350294,0.11566770552055504,9.056892958113333E-5,-1.8340178985035491,284.3942164794959,281.450002175481,68223.7395017816,-0.750509123972329,-0.6217561902918535,0.007136637830380317,14391.600472939139,-74.2236,-13.1631
2021-03-09,3.465365960027179E-5,0.020680392302836376,0.1147087883264707,,-2.0763745103320925,283.87580211302077,281.41371288982947,68173.08470477271,-0.6692989484504475,-0.7371107644980279,0.00720192021185054,,-74.2236,-13.1631
2021-03-10,3.251125645318733E-5,0.01828125930438076,0.11501956221388597,,-1.5328853348502403,283.26256625940505,280.65900569215097,68182.27056981265,-0.34934518291470057,-0.5447050005642593,0.017273934687320493,14329.709151906294,-74.2236,-13.1631
2021-03-11,3.579578045219732E-5,0.0179012783449572,0.11517288818762848,1.580477955587032E-4,-1.253529969318755,283.0229580034221,280.57975721032295,68117.65036529621,-0.5022622484637324,-0.6586674095320437,0.0067702323108990185,,-74.2236,-13.1631
2021-03-12,3.675338755207643E-5,0.015139009480242993,0.11657898688566047,1.1797719345560374E-4,-1.7062443514802144,282.8505541960898,279.7951638784665,68156.93367290983,-0.518085077575069,-0.9447864301913769,0.005315569352767512,14774.852054286186,-74.2236,-13.1631
2021-03-13,3.6282590996349084E-5,0.017020114740171625,0.11412336379546272,5.864727915584546E-5,-1.7767716922483283,283.3336062849704,280.04951528841787,68173.78614276342,-0.5556647036444333,-0.5456636076564628,0.00402588530018526,14459.127405247813,-74.2236,-13.1631
2021-03-14,3.210710487775504E-5,0.020738601080772683,0.11395748538922054,,-2.0355356174274393,283.2516977330453,279.8426544194288,68141.0193346532,-0.7223437733382829,-1.0260970281254878,0.00425147198679665,14649.151515151516,-74.2236,-13.1631
2021-03-15,3.1495253282154984E-5,0.02278235595367459,0.11355592254412908,,-2.2115104254897955,283.1015462096925,279.6803814900617,68153.3031121069,-0.6281253565751862,-0.9735688799674118,0.002436242544921462,14204.978197874982,-74.2236,-13.1631
2021-03-16,3.0175063614091135E-5,0.022416153078885892,0.11274683772345032,,-2.7375362740411635,284.01292813120864,280.37670032372256,68104.92288864305,-0.7408483033152935,-0.7365971178849429,0.004370702125912506,14246.25,-74.2236,-13.1631
2021-03-17,3.6255999963275375E-5,0.023256695048864053,0.11298722882254654,,-1.2522105466123497,283.9127099660917,280.9646191264209,68078.4767092749,-0.49549212025320344,-0.43159663428087575,0.012631749469926299,14313.918162470387,-74.2236,-13.1631
2021-03-18,3.663726028959148E-5,0.024816678586852277,0.11625037499736875,-5.551325776843803E-5,-1.823444073199295,283.2897136857908,280.20995309705074,68108.48097221537,-0.6373378482142806,0.41619200629287967,0.017043636549301487,,-74.2236,-13.1631
2021-03-19,3.151622466766752E-5,0.023730458679621987,0.11469271366057568,5.658984916786554E-5,-1.874632526273416,284.14178893322656,279.07366912780884,68021.21916143877,-0.28797031521248173,0.23375333243225405,0.0018986780441508121,13995.92804710982,-74.2236,-13.1631
2021-03-20,4.2440916218969346E-5,0.02235837572962816,0.11452726656819572,-5.994767403129248E-5,-2.368915393565875,283.7198286551832,277.2422505761064,67986.67728756716,-0.27023377978198126,0.12794858433997583,4.6707316219543203E-4,,-74.2236,-13.1631
2021-03-21,2.9861881762905263E-5,0.024800219744072243,0.11318211790609253,,-1.98548574631286,283.2297381521213,281.21699304375846,68109.96060794995,-0.7031666515096087,-0.981738054656718,0.01194864632945199,,-74.2236,-13.1631
2021-03-22,3.2229546920077016E-5,0.025328059091576444,0.11259954630302152,,-1.5902821268436949,283.0042439053212,280.4717724795694,68194.1742242563,-0.6468370904785375,-0.7815304949311978,0.004547192360596886,14276.65770075665,-74.2236,-13.1631
2021-03-23,3.443652183241299E-5,0.024317316997403627,0.11290253386395091,,-1.7065038003211863,282.9476215677285,280.6549956549156,68178.27983564984,-0.4444459054029204,-0.8151674302500623,0.012447679300612313,,-74.2236,-13.1631
2021-03-24,3.406828279399165E-5,0.025040685322832604,0.11372865867519566,-6.146619463719991E-5,-1.7255847500745205,283.2851073419848,280.2152517375158,68219.22784577633,-0.6582204605416545,-0.8891298484201475,0.0034987008649107905,14132.205570291777,-74.2236,-13.1631
2021-03-25,3.647632208540008E-5,0.0230239537813968,0.11496827426701756,-1.76046507880093E-5,-2.513887470069281,283.4142473993197,280.3454628408611,68231.8113054023,-0.5770920116335234,-0.8707648695611122,0.0031145117599005036,14500.938813754261,-74.2236,-13.1631
2021-03-26,3.4441623890823346E-5,0.021788003919704625,0.11516377475324521,-3.0117403271033E-4,-2.523413049092527,283.6229646447066,280.31376789219,68197.77708453355,-0.6474061329917646,-0.8260436799806254,0.001758689606634683,14704.636955749798,-74.2236,-13.1631
2021-03-27,3.3646657594706474E-5,0.022618546373595987,0.11409339049362488,,-1.3077716597683327,284.0692641633206,280.6038585581143,68106.92250536682,-0.685707774632367,-0.952748610478375,0.0026073390692224214,,-74.2236,-13.1631
2021-03-28,3.128851513207962E-5,0.02361703622515582,0.11456922831826367,,-1.2964357813038958,283.46046967809235,280.7832347069922,68136.28570451897,-0.5455920157940112,-1.02801526461751,0.005777489731506543,14670.226493796332,-74.2236,-13.1631
2021-03-29,3.291508454991019E-5,0.020493806752515366,0.11406118454427124,1.1085683974136642E-4,-1.6427402436959346,283.269489844753,281.2880855982319,68170.62675538867,-0.7945628963997817,-0.9231391806429726,0.009145570931891585,,-74.2236,-13.1631
2021-03-30,3.435202675147786E-5,0.02174936287850594,0.11302931213077907,8.509657674229879E-5,-2.469349729413803,282.8007840996869,280.3248417850932,68216.08546129645,-0.5338065670421422,-1.0870396579723192,0.004744966909874931,14210.0,-74.2236,-13.1631
2021-03-31,3.113965984794262E-5,0.020973792620543507,0.11253688703028275,,-2.1450257934910324,283.37464304680657,280.5684310465974,68134.26770117774,-0.6138385859414689,-1.0288573334651911,0.004201886154179986,14395.884853968486,-74.2236,-13.1631
2021-04-01,3.4352082608795387E-5,0.017269897456629955,0.11201097599505602,4.059495358741153E-5,-2.69720744465226,284.0510381107074,279.78331144891365,68050.59105656642,-0.47309760454315086,-0.5291110570479655,0.011706698250228995,14500.658708439496,-74.2236,-13.1631
2021-04-02,3.7301815272443747E-5,0.017093328979231815,0.11472895130098865,1.2970205427588182E-4,-1.8296891528651273,283.6311154267053,279.9982688278293,68069.50970257031,-0.5547253672373993,-0.8336355683242872,0.0035522820575166047,14643.014727981988,-74.2236,-13.1631
2021-04-03,3.326074355001367E-5,0.018717042312747293,0.11423316086708024,,-1.4834316413048354,283.0209858441734,280.80839761996185,68161.82047988195,-0.5855436023134732,-0.8619521607739877,0.008320944245968616,,-74.2236,-13.1631
2021-04-04,3.465642401062581E-5,0.018976319887895186,0.11495502696253983,5.541962644255527E-5,-2.0169761603245133,283.02749855165285,280.737862484077,68190.23166122376,-0.7651253280220295,-0.8488108206353345,0.005890879368515871,,-74.2236,-13.1631
2021-04-05,3.520650173572918E-5,0.017516584129030306,0.11479299464057967,7.604516271559532E-6,-2.512958754670202,283.5262676112409,281.0365968830098,68187.54222649467,-0.6202174949265375,-0.523851288713894,0.009282037493541631,,-74.2236,-13.1631
2021-04-06,2.9949032818764166E-5,0.02006922509904108,0.11453715258367057,,-2.2994486524197866,283.3979819832896,280.6726821600776,68191.7572739736,-0.6809818149887915,-0.8872075144725412,0.003840223074867739,,-74.2236,-13.1631
2021-04-07,3.2109613046982895E-5,0.018488902104885522,0.11246663769120499,-1.757211423929554E-5,-0.9874229808603668,283.54539026072257,280.83302432634054,68235.24330732026,-0.6417855633994779,-0.712658777909854,0.004400897435119949,14816.19422249539,-74.2236,-13.1631
2021-04-08,3.40372895902338E-5,0.019902038401837033,0.11368846465435752,7.336764267168864E-5,-1.644302329420796,283.87810996334196,280.8039623379404,68219.88599265482,-0.38915017657787865,-0.6864584549110032,0.00326956251966746,,-74.2236,-13.1631
2021-04-09,3.320086941260496E-5,0.023523776380183523,0.11330137287350062,,-1.5990249081100418,283.5799842612189,280.8456756260637,68215.17221931987,-0.5255693392017524,-0.847483701244889,0.0026768803364105353,,-74.2236,-13.1631
2021-04-10,3.580911296361534E-5,0.02127208787350175,0.11489034635221833,-1.5722534512464186E-5,-2.5309608088645272,283.0446332626544,280.4256130658092,68209.89704450719,-0.5366207712179285,-0.7677326985670779,0.008166482030178565,,-74.2236,-13.1631
2021-04-11,3.399875623312765E-5,0.019308980209602974,0.11259934062580335,,-1.9577213542738043,282.98494170958605,280.4186971563271,68145.51911453654,-0.7311083097845199,-0.9606527374140459,0.0036789722864873646,14377.93315719947,-74.2236,-13.1631
2021-04-12,3.443817209147846E-5,0.023048765134809655,0.11243890520482659,,-0.9318291694627987,283.0175395457497,279.4716575648858,68241.81138339633,-0.8096130239132096,-0.98625400496297,0.002367325185027229,,-74.2236,-13.1631
2021-04-13,3.500551897234188E-5,0.02333255918598711,0.11265939229765855,-1.547699415731955E-5,-1.7195923450408908,283.1434507293951,280.5588076708174,68343.41278687077,-0.6434446074903137,-0.8222335957653499,0.0034357729030782594,14180.530435711238,-74.2236,-13.1631
2021-04-14,3.332672775152382E-5,0.02096973778271286,0.11236405649502076,-4.9850099334752126E-5,-1.4136749248415166,283.5729450126931,280.92412204158,68310.70069157355,-0.6720745625314647,-0.8727383498825456,0.004509730066791559,14304.273206346908,-74.2236,-13.1631
2021-04-15,3.566857564088833E-5,0.019531031169237732,0.11227979464155072,6.153893071468855E-4,-2.3450895060618606,283.9852200710221,279.7938362925918,68212.71793937935,-0.7059915508300669,-0.7460029827447865,0.0010891759125290898,14533.313929695696,-74.2236,-13.1631
2021-04-16,3.6320387209660194E-5,0.018745669358955698,0.11230263833699854,-4.187289751129934E-5,-2.6815928696160474,283.7360531496783,279.4043158859179,68173.1071294622,-0.5081268807969346,-0.5612693191637115,6.674779197518182E-4,14637.104306346457,-74.2236,-13.1631
2021-04-17,3.536645456118497E-5,0.015791873350968696,0.11283985470740035,2.3584612276726871E-4,-2.6888141812240667,283.90200047465606,279.5115525445892,68214.56542614849,-0.3922545264585737,-0.4240023951038207,9.115337119961298E-4,14823.069443361475,-74.2236,-13.1631
2021-04-18,3.819748740288017E-5,0.017790504770631287,0.11371759808254828,3.73068155963217E-4,-1.392099358911772,283.84900051764333,279.57860650136547,68223.98293375538,-0.5142817506935643,-0.5222129206486634,9.078864319683701E-4,14516.706561377321,-74.2236,-13.1631
2021-04-19,3.8802889809931E-5,0.01779971956114395,0.11383499235181324,1.2382998811578895E-4,-1.7922246818437797,284.1779434194469,280.4406776414318,68259.02266569171,-0.4816268860067839,-0.7073519454216141,0.0016291703158715306,14766.756471666691,-74.2236,-13.1631
2021-04-20,3.6126207622418E-5,0.017500572031879436,0.11319549586421843,1.2554272365734787E-5,-2.156207309117567,283.77182846019144,280.10891025396205,68259.38590419739,-0.3551073339404007,-0.6703888585547404,0.0017441211700112403,14733.645582128654,-74.2236,-13.1631
2021-04-21,3.815652786443597E-5,0.01771012111619236,0.11202017713381889,6.619838572871978E-5,-2.3141402094483396,283.9734234058954,279.4981888055489,68248.3370952671,-0.22781909351455393,-0.46330053240293284,0.0010853472418580858,,-74.2236,-13.1631
2021-04-22,3.4141851614315577E-5,0.02113697344488859,0.11231077959957712,-4.1263405980596505E-6,-2.2668742425617183,283.94843615056783,279.65910424389136,68182.84248122576,-0.2883284991658025,-0.7289297402476175,0.002674490317778967,14872.26559508259,-74.2236,-13.1631
2021-04-23,3.384005408970602E-5,0.018480126152900588,0.11168155628176175,-1.7474057315033012E-4,-1.5229477037377557,283.3117889534698,279.46018315180623,68161.16598699517,-0.2655348337008694,-0.49703884475681165,0.0035199961802509184,14638.806647697054,-74.2236,-13.1631
2021-04-24,3.545822145726892E-5,0.01741651675933199,0.11496494905657242,1.79351168678519E-5,-1.863766295609929,282.7080483995836,278.31844103267116,68177.20585829834,-0.22352685104591413,-0.3682747888422707,8.160108225513847E-4,14788.844526020293,-74.2236,-13.1631
2021-04-25,3.4576250433217E-5,0.019527358371394563,0.11528592798332975,-4.949313540321987E-5,-1.818620110503688,283.51039005937224,279.04508778423457,68170.36178041302,-0.5275841192903579,-0.5898029034690643,0.0011040844875466235,14791.040443690254,-74.2236,-13.1631
2021-04-26,3.627861869207857E-5,0.01801043891519125,0.11311058795031877,8.155649011577097E-5,-2.6534961956766185,282.8678825560069,279.16300243764846,68189.831130829,-0.47243736891558336,-0.5967409945519815,0.0029403402904445387,14634.56068076494,-74.2236,-13.1631
2021-04-27,3.864666787217958E-5,0.017452098044638358,0.11193706065894875,3.688511640194839E-5,-2.467525572248318,282.38570907596846,277.88547802118245,68177.81782668618,-0.32275012372204626,-0.011803341652980812,6.555882629837882E-4,14686.627433005728,-74.2236,-13.1631
